plant1_train.mea_ddhr,plant1_train.tem_in_loc1,plant1_train.hum_in_loc1,plant1_train.tem_coil_loc1,plant1_train.tem_in_loc2,plant1_train.hum_in_loc2,plant1_train.tem_coil_loc2,plant1_train.tem_in_loc3,plant1_train.hum_in_loc3,plant1_train.tem_coil_loc3,plant1_train.tem_out_loc1,plant1_train.hum_out_loc1,temp_24,hum_24,temp_48,hum_48,plant1_train.cond_loc1,plant1_train.cond_loc2,plant1_train.cond_loc3
2017-01-10 18:00:00,,,,6.28,38.71,6.93,5.73,41.24,6.21,0.81,50.15,-1.0,55,3.0,50,,0.0,0.0
2017-01-10 21:00:00,,,,5.02,35.99,6.51,4.57,39.47,5.86,-0.9,49.91,-1.0,65,0.0,60,,0.0,0.0
2017-01-11 12:00:00,,,,,,,,,,,,3.0,55,-5.0,65,,,
2017-01-11 15:00:00,,,,6.18,40.96,4.91,5.02,45.39,4.6,2.09,52.44,3.0,50,0.0,60,,0.0,0.0
2017-01-11 18:00:00,,,,5.88,44.47,5.22,5.33,47.16,4.45,1.76,53.94,-1.0,55,-2.0,65,,0.0,0.0
2017-01-11 21:00:00,,,,4.96,43.62,4.87,4.51,45.6,4.41,-0.62,58.09,-2.0,60,-2.0,55,,0.0,0.0
2017-01-12 12:00:00,,,,7.07,52.11,4.95,6.21,51.07,4.53,3.01,43.28,-2.0,60,-6.0,45,,0.0,0.0
2017-01-12 15:00:00,,,,7.04,37.03,5.1,5.97,41.15,4.53,2.28,45.51,-2.0,60,-5.0,40,,0.0,0.0
2017-01-12 18:00:00,,,,5.97,31.26,5.02,5.27,33.39,4.45,1.03,38.28,-2.0,55,-4.0,40,,0.0,0.0
2017-01-12 21:00:00,,,,4.9,34.62,4.83,4.51,37.3,4.45,-0.01,45.97,-3.0,60,-6.0,40,,0.0,0.0
2017-01-13 12:00:00,,,,2.67,42.31,3.69,1.82,45.3,2.85,-3.06,57.42,-5.0,35,-7.0,55,,0.0,0.0
2017-01-13 15:00:00,,,,3.99,44.05,3.65,3.16,47.04,3.0,-0.93,54.15,-4.0,35,-3.0,40,,0.0,0.0
2017-01-13 18:00:00,,,,3.96,41.3,3.57,3.41,44.05,2.96,-0.65,50.76,-6.0,40,-1.0,40,,0.0,0.0
2017-01-13 21:00:00,,,,3.1,39.87,3.46,2.58,41.85,2.77,-2.55,53.33,-6.0,40,-2.0,50,,0.0,0.0
2017-01-14 12:00:00,,,,1.73,25.95,2.96,1.09,29.27,1.78,-3.31,32.02,-2.0,40,-5.0,55,,0.0,0.0
2017-01-14 15:00:00,,,,2.34,25.98,2.74,1.33,29.21,1.67,-3.86,41.15,0.0,40,0.0,35,,0.0,0.0
2017-01-14 18:00:00,,,,1.58,30.25,2.32,1.24,32.72,1.67,-3.83,43.71,-1.0,45,1.0,40,,0.0,0.0
2017-01-14 21:00:00,,,,0.93,29.43,2.2,0.45,32.48,1.25,-5.08,41.54,-3.0,55,-3.0,60,,0.0,0.0
2017-01-15 12:00:00,,,,1.82,32.08,0.98,0.75,35.93,0.37,-1.57,36.48,0.0,40,-5.0,70,,0.0,0.0
2017-01-15 15:00:00,,,,3.32,32.94,1.17,2.0,37.33,0.52,-1.84,43.47,1.0,40,2.0,40,,0.0,0.0
2017-01-15 18:00:00,,,,2.86,37.42,1.25,2.37,39.8,0.6,-1.23,46.92,-3.0,65,3.0,45,,0.0,0.0
2017-01-15 21:00:00,,,,2.28,42.06,1.29,2.06,44.63,0.64,-0.2,49.63,-4.0,70,0.0,70,,0.0,0.0
2017-01-16 12:00:00,,,,3.38,31.65,1.09,2.31,35.59,0.56,0.66,30.59,2.0,30,-2.0,80,,0.0,0.0
2017-01-16 15:00:00,,,,4.17,30.8,1.29,3.07,34.19,0.79,-0.41,36.75,3.0,45,4.0,60,,0.0,0.0
2017-01-16 18:00:00,,,,3.77,30.95,1.44,3.32,33.3,0.98,-0.1,41.15,-1.0,70,4.0,60,,0.0,0.0
2017-01-16 21:00:00,,,,1.79,37.79,1.17,1.21,39.71,0.56,-3.52,50.46,-3.0,75,0.0,70,,0.0,0.0
2017-01-17 12:00:00,,,,1.7,49.05,0.67,1.0,52.41,-0.01,0.84,46.0,4.0,65,-3.0,75,,0.0,0.0
2017-01-17 15:00:00,,,,4.2,44.6,1.06,3.47,47.47,0.45,1.82,47.92,4.0,55,1.0,45,,0.0,0.0
2017-01-17 18:00:00,,,,4.35,45.63,1.09,3.65,49.18,0.71,1.58,50.37,0.0,70,3.0,50,,0.0,0.0
2017-01-17 21:00:00,,,,3.28,49.02,1.13,2.67,51.4,0.48,-1.08,62.03,-2.0,80,0.0,65,,0.0,0.0
2017-01-18 12:00:00,,,,4.9,55.19,2.05,4.41,59.0,1.13,5.02,49.48,2.0,40,-2.0,75,,0.0,0.0
2017-01-18 15:00:00,,,,5.63,67.46,2.24,4.9,72.89,1.32,2.98,80.56,3.0,50,-2.0,65,,0.0,1.0
2017-01-18 18:00:00,,,,5.63,70.33,2.96,5.48,69.14,1.78,2.83,77.23,0.0,70,-1.0,55,,0.0,0.0
2017-01-18 21:00:00,,,,4.99,60.9,3.12,4.9,63.06,1.78,2.37,67.34,-2.0,75,-3.0,65,,0.0,0.0
2017-01-19 12:00:00,,,,3.5,64.01,2.28,2.7,69.02,1.36,1.88,65.75,-2.0,65,-6.0,75,,0.0,0.0
2017-01-19 15:00:00,,,,5.39,40.69,2.74,4.57,43.35,1.74,2.22,37.73,-1.0,55,-2.0,60,,0.0,0.0
2017-01-19 18:00:00,,,,5.12,51.4,2.74,4.26,56.01,1.86,1.67,61.42,-3.0,65,-1.0,60,,0.0,0.0
2017-01-19 21:00:00,,,,3.89,51.19,2.62,3.5,53.82,1.7,-0.44,62.55,-4.0,65,-2.0,70,,0.0,0.0
2017-01-20 12:00:00,,,,3.22,54.64,2.62,2.67,57.23,1.59,-1.02,62.55,-3.0,65,-5.0,55,,0.0,0.0
2017-01-20 15:00:00,,,,3.41,51.07,2.66,2.74,54.58,1.63,-0.56,59.49,-1.0,65,-4.0,50,,0.0,0.0
2017-01-20 18:00:00,,,,3.1,52.53,2.51,2.49,54.91,1.55,-1.39,62.03,-1.0,65,-5.0,50,,0.0,0.0
2017-01-20 21:00:00,,,,2.77,50.98,2.35,2.12,53.69,1.51,-1.75,61.11,-2.0,70,-5.0,55,,0.0,0.0
2017-01-21 12:00:00,,,,2.19,55.65,1.59,1.27,59.22,0.9,0.14,57.2,-4.0,50,-7.0,55,,0.0,0.0
2017-01-21 15:00:00,,,,3.1,64.32,1.74,2.31,69.11,1.02,-0.84,82.63,-5.0,50,-5.0,45,,0.0,0.0
2017-01-21 18:00:00,,,,3.41,52.84,2.01,2.74,56.26,1.13,0.05,59.28,-5.0,55,-3.0,45,,0.0,0.0
2017-01-21 21:00:00,,,,3.19,69.66,1.97,2.46,71.28,1.13,-0.9,89.5,-5.0,50,-4.0,55,,0.0,0.0
2017-01-22 12:00:00,,,,1.91,45.79,1.78,1.24,47.65,0.87,-2.21,54.91,-5.0,45,-6.0,60,,0.0,0.0
2017-01-22 15:00:00,,,,2.09,46.64,1.63,1.42,48.63,0.83,-2.79,55.04,-3.0,45,-2.0,40,,0.0,0.0
2017-01-22 18:00:00,,,,1.73,44.32,1.74,1.12,46.89,0.83,-3.58,56.26,-4.0,55,-1.0,40,,0.0,0.0
2017-01-22 21:00:00,,,,1.24,44.87,1.44,0.78,47.8,0.79,-3.92,60.53,-5.0,60,-4.0,55,,0.0,0.0
2017-01-23 12:00:00,,,,0.81,42.52,0.75,-0.23,47.59,-0.09,-3.49,51.07,-2.0,40,-7.0,70,,0.0,0.0
2017-01-23 15:00:00,,,,1.36,46.61,0.67,0.42,50.37,-0.09,-3.68,60.47,-1.0,40,-1.0,45,,0.0,0.0
2017-01-23 18:00:00,,,,1.45,47.71,0.71,0.78,50.09,-0.01,-3.16,56.99,-4.0,55,2.0,40,,0.0,0.0
2017-01-23 21:00:00,,,,1.06,48.93,0.64,0.57,52.56,0.06,-3.13,60.81,-5.0,70,-3.0,65,,0.0,0.0
2017-01-24 12:00:00,,,,0.87,46.64,-0.01,-0.04,50.43,-0.81,-1.48,48.53,0.0,45,-5.0,75,,0.0,0.0
2017-01-24 15:00:00,,,,2.4,44.38,0.06,1.27,48.72,-0.58,-1.72,53.21,2.0,40,4.0,50,,0.0,0.0
2017-01-24 18:00:00,,,,2.16,44.2,0.1,1.54,47.77,-0.36,-2.39,53.3,-3.0,70,5.0,55,,0.0,0.0
2017-01-24 21:00:00,,,,1.54,44.54,0.1,1.18,47.65,-0.43,-2.09,55.53,-5.0,80,2.0,70,,0.0,0.0
2017-01-25 12:00:00,,,,1.18,43.89,-0.55,0.32,47.47,-1.16,0.57,39.16,3.0,50,-2.0,65,,0.0,0.0
2017-01-25 15:00:00,,,,3.16,39.68,-0.28,1.82,45.27,-0.81,-0.47,47.74,5.0,60,0.0,45,,0.0,0.0
2017-01-25 18:00:00,4.44,41.21,2.66,2.64,44.69,-0.2,1.91,48.6,-0.74,-1.2,56.07,2.0,70,0.0,40,0.0,0.0,0.0
2017-01-25 21:00:00,4.05,43.71,2.24,1.97,51.59,-0.32,1.58,54.91,-0.7,-1.78,60.93,4.0,70,-3.0,50,0.0,0.0,0.0
2017-01-26 12:00:00,2.86,52.44,1.74,1.67,56.32,-0.55,1.09,61.26,-1.2,1.97,54.15,-1.1,45,-6.0,55,0.0,0.0,0.0
2017-01-26 15:00:00,5.18,53.66,2.12,4.23,56.68,-0.01,3.83,59.8,-0.66,4.02,54.7,-0.1,40,0.9,20,0.0,0.0,0.0
2017-01-26 18:00:00,5.24,59.95,2.66,4.41,63.64,0.1,4.51,65.51,-0.24,2.89,70.18,-3.0,50,7.0,20,0.0,0.0,0.0
2017-01-26 21:00:00,5.42,64.8,2.74,4.57,69.47,0.22,4.14,72.86,-0.13,3.62,73.02,-5.0,65,0.0,50,0.0,1.0,1.0
2017-01-27 12:00:00,4.9,31.35,4.03,5.05,31.62,2.12,3.77,36.72,0.98,1.91,33.97,1.0,20,-1.0,90,0.0,0.0,0.0
2017-01-27 15:00:00,5.02,32.81,4.03,5.18,31.96,2.12,3.41,39.87,1.02,-0.35,43.28,7.0,20,1.0,90,0.0,0.0,0.0
2017-01-27 18:00:00,4.17,35.2,3.8,4.29,33.15,2.28,3.22,36.97,1.25,-0.62,44.41,1.0,45,2.0,90,0.0,0.0,0.0
2017-01-27 21:00:00,4.44,34.52,3.88,3.35,36.6,2.05,2.55,40.08,1.02,-1.48,47.37,-1.0,60,2.0,95,0.0,0.0,0.0
2017-01-28 12:00:00,4.29,35.53,3.61,3.53,38.31,1.51,2.34,44.72,0.64,1.82,37.91,1.0,90,-4.0,65,0.0,0.0,0.0
2017-01-28 15:00:00,6.4,27.14,4.3,5.45,32.42,2.01,4.2,38.43,1.17,2.86,38.37,2.0,95,-3.0,50,0.0,0.0,0.0
2017-01-28 18:00:00,6.98,31.68,4.45,6.03,37.73,2.32,4.78,44.41,1.4,2.74,53.36,1.0,95,-3.0,45,0.0,0.0,0.0
2017-01-28 21:00:00,6.52,36.14,4.53,5.42,39.96,2.16,4.29,45.48,1.29,1.76,54.21,1.0,90,-5.0,50,0.0,0.0,0.0
2017-01-29 12:00:00,6.64,53.3,4.8,4.96,61.39,2.77,4.32,63.64,1.93,1.51,78.69,-3.0,50,-7.0,60,0.0,0.0,0.0
2017-01-29 15:00:00,7.16,61.36,4.87,5.18,70.39,2.93,4.47,70.09,2.05,1.79,83.73,-3.0,40,-3.0,35,0.0,0.0,0.0
2017-01-29 18:00:00,7.16,65.2,4.95,5.18,74.48,2.96,4.66,75.03,2.2,1.42,88.61,-4.0,50,-1.0,35,0.0,0.0,0.0
2017-01-29 21:00:00,6.06,69.14,4.95,5.36,72.31,3.23,4.41,76.95,2.28,1.51,89.22,-6.0,55,-3.0,50,0.0,0.0,0.0
2017-01-30 12:00:00,1.73,45.76,3.0,3.38,42.34,3.23,2.31,46.83,1.9,-2.27,55.62,-3.0,40,-1.0,65,0.0,0.0,0.0
2017-01-30 15:00:00,2.98,39.5,3.42,4.2,37.3,3.31,2.55,44.87,2.01,-2.21,50.18,-1.0,40,1.0,40,0.0,0.0,0.0
2017-01-30 18:00:00,2.34,39.1,3.04,3.28,35.2,3.15,2.52,40.45,1.9,-3.0,49.54,-3.0,55,0.0,35,0.0,0.0,0.0
2017-01-30 21:00:00,3.01,38.43,3.27,2.28,36.26,3.0,1.45,39.47,1.67,-3.37,48.2,-5.0,70,-3.0,45,0.0,0.0,0.0
2017-01-31 12:00:00,2.89,35.38,2.66,2.22,35.96,1.59,0.87,39.29,0.48,-2.12,35.32,0.0,35,-6.0,70,0.0,0.0,0.0
2017-01-31 15:00:00,4.6,24.76,3.46,3.74,25.98,1.7,2.46,33.46,0.83,-1.11,33.03,-1.0,35,1.0,50,0.0,0.0,0.0
2017-01-31 18:00:00,4.11,32.3,4.53,3.35,30.56,1.82,2.74,33.91,0.87,-1.66,40.69,-4.0,45,3.0,50,0.0,0.0,0.0
2017-01-31 21:00:00,4.11,31.75,3.65,2.43,35.07,1.63,2.09,37.39,0.79,-1.54,45.76,-5.0,50,1.0,65,0.0,0.0,0.0
2017-02-01 12:00:00,5.57,32.48,4.07,4.72,36.14,1.55,4.02,38.86,0.94,2.86,30.37,2.0,50,-1.0,85,0.0,0.0,0.0
2017-02-01 15:00:00,5.54,27.63,4.34,5.09,29.4,1.78,4.02,32.08,1.06,0.08,34.46,4.0,50,4.0,55,0.0,0.0,0.0
2017-02-01 18:00:00,4.14,31.93,2.89,4.11,31.65,1.74,3.47,34.07,1.17,-0.78,39.74,1.0,70,6.0,50,0.0,0.0,0.0
2017-02-01 21:00:00,3.38,41.36,2.51,3.07,39.19,1.74,2.74,41.54,1.02,-1.48,50.85,-2.0,80,2.0,70,0.0,0.0,0.0
2017-02-02 12:00:00,5.36,32.42,3.04,3.68,36.69,1.7,2.95,40.05,0.87,1.97,37.21,5.0,55,-2.0,90,0.0,0.0,0.0
2017-02-02 15:00:00,6.52,41.45,3.42,5.39,44.02,2.12,4.78,47.01,1.36,1.79,53.39,6.0,50,4.0,70,0.0,0.0,0.0
2017-02-02 18:00:00,7.22,51.62,4.11,5.79,52.99,2.2,5.21,56.41,1.7,3.07,60.13,3.0,70,5.0,65,0.0,0.0,0.0
2017-02-02 21:00:00,6.55,50.21,3.77,4.9,57.84,2.16,4.41,59.8,1.67,1.0,70.54,-2.0,80,4.0,75,0.0,0.0,0.0
2017-02-03 12:00:00,7.56,49.85,4.38,6.37,53.69,2.81,5.97,56.59,2.24,6.73,46.95,4.0,70,0.0,95,0.0,0.0,0.0
2017-02-03 15:00:00,8.87,47.25,5.1,6.95,54.79,3.19,6.89,56.23,2.66,4.26,62.79,6.0,65,2.0,85,0.0,0.0,0.0
2017-02-03 18:00:00,8.57,50.34,5.44,6.64,57.08,3.35,6.95,56.96,2.89,3.65,66.64,4.0,70,3.0,75,0.0,0.0,0.0
2017-02-03 21:00:00,7.8,52.96,5.06,5.94,61.05,3.46,5.63,62.15,2.85,1.54,76.74,2.0,80,2.0,70,0.0,0.0,0.0
2017-02-04 12:00:00,5.97,61.6,4.49,4.66,67.34,3.0,4.29,70.79,2.66,3.22,70.27,2.0,90,-3.0,55,0.0,0.0,0.0
2017-02-04 15:00:00,7.56,53.97,4.95,6.12,57.05,3.31,6.03,57.91,2.89,4.63,52.63,3.0,80,-1.0,50,0.0,0.0,0.0
2017-02-04 18:00:00,7.77,48.11,5.25,6.43,51.74,3.57,6.4,52.84,3.12,4.81,51.8,3.0,75,1.0,45,0.0,0.0,0.0
2017-02-04 21:00:00,7.71,49.57,5.37,6.49,53.21,3.77,6.03,55.77,3.23,3.59,60.41,1.0,70,-1.0,55,0.0,0.0,0.0
2017-02-05 12:00:00,7.77,60.71,5.63,6.7,64.9,4.22,6.52,65.54,3.8,2.67,82.08,-1.0,50,-4.0,60,0.0,0.0,0.0
2017-02-05 15:00:00,7.99,67.58,5.86,6.79,70.63,4.26,6.64,70.6,3.88,3.53,84.19,1.0,45,1.0,40,0.0,0.0,0.0
2017-02-05 18:00:00,7.31,61.08,5.56,6.79,65.57,4.41,6.46,67.16,3.99,3.53,70.63,-1.0,50,2.0,45,0.0,0.0,0.0
2017-02-05 21:00:00,7.37,58.18,5.71,6.37,63.98,4.6,6.03,65.54,4.03,3.38,66.76,-3.0,65,0.0,60,0.0,0.0,0.0
2017-02-06 12:00:00,5.48,38.61,4.6,5.7,37.36,4.38,4.69,42.28,3.8,1.7,39.8,0.0,35,-2.0,70,0.0,0.0,0.0
2017-02-06 15:00:00,6.34,37.73,5.06,6.0,37.88,4.53,5.12,42.03,3.96,1.09,49.3,2.0,45,2.0,40,0.0,0.0,0.0
2017-02-06 18:00:00,6.12,39.9,4.91,5.57,40.84,4.64,4.96,43.25,3.96,0.87,51.37,-1.0,60,2.0,50,0.0,0.0,0.0
2017-02-06 21:00:00,6.31,41.7,5.1,4.57,44.72,4.34,4.44,46.52,3.84,0.17,56.5,-2.0,70,1.0,50,0.0,0.0,0.0
2017-02-07 12:00:00,6.09,31.75,4.83,4.41,36.81,3.69,3.62,40.57,3.27,1.7,41.36,2.0,40,-4.0,45,0.0,0.0,0.0
2017-02-07 15:00:00,7.31,24.39,5.41,5.85,28.11,3.88,5.15,31.84,3.42,2.37,29.27,2.0,50,-2.0,40,0.0,0.0,0.0
2017-02-07 18:00:00,7.01,34.77,5.14,5.05,38.55,3.88,4.75,40.72,3.38,0.32,51.1,0.3,55,-1.3,45,0.0,0.0,0.0
2017-02-07 21:00:00,6.06,42.43,4.87,4.44,44.75,3.88,4.2,47.16,3.23,0.38,56.72,-0.6,55,-3.7,50,0.0,0.0,0.0
2017-02-08 12:00:00,5.91,44.02,4.68,4.51,46.37,3.31,3.86,49.57,2.77,2.4,48.44,-2.0,40,-6.0,50,0.0,0.0,0.0
2017-02-08 15:00:00,6.73,37.73,5.14,5.85,38.83,3.46,5.05,41.64,2.85,2.25,44.6,-2.0,45,-4.0,45,0.0,0.0,0.0
2017-02-08 18:00:00,6.4,37.18,5.14,5.51,39.38,3.42,5.02,41.45,2.89,1.36,44.99,-3.0,45,-4.0,50,0.0,0.0,0.0
2017-02-08 21:00:00,5.82,45.91,4.91,4.87,43.62,3.35,4.54,46.58,2.93,1.39,57.81,-4.0,50,-5.0,50,0.0,0.0,0.0
2017-02-09 12:00:00,2.98,39.29,2.77,3.56,36.45,3.27,3.04,37.58,2.54,0.32,37.67,-5.0,45,-5.0,55,0.0,0.0,0.0
2017-02-09 15:00:00,2.7,34.28,2.66,3.5,33.09,3.31,3.04,35.68,2.54,-1.72,41.21,-4.0,45,-2.0,50,0.0,0.0,0.0
2017-02-09 18:00:00,1.88,40.69,1.82,2.37,39.56,2.81,2.09,39.53,2.39,-2.94,51.28,-5.0,50,0.0,45,0.0,0.0,0.0
2017-02-09 21:00:00,1.45,40.48,1.55,2.12,38.86,2.74,2.0,39.68,2.16,-2.67,48.96,-4.0,55,-2.0,50,0.0,0.0,0.0
2017-02-10 12:00:00,1.76,36.6,1.17,2.22,34.92,2.12,1.76,34.13,1.55,-1.72,36.81,-2.0,45,-3.0,55,0.0,0.0,0.0
2017-02-10 15:00:00,2.12,36.48,1.13,2.67,34.0,2.35,2.09,35.71,1.59,-2.36,43.56,0.0,40,0.0,40,0.0,0.0,0.0
2017-02-10 18:00:00,1.54,42.52,0.52,1.94,40.81,2.05,1.73,40.93,1.55,-2.67,50.46,-2.0,50,1.0,40,0.0,0.0,0.0
2017-02-10 21:00:00,0.42,43.93,0.03,1.18,42.7,1.82,1.09,44.35,1.36,-3.58,54.3,-3.0,60,-1.0,55,0.0,0.0,0.0
2017-02-11 12:00:00,2.77,39.59,0.71,3.19,37.3,1.59,2.37,40.32,0.94,0.63,37.0,1.0,40,-1.0,70,0.0,0.0,0.0
2017-02-11 15:00:00,3.77,41.3,1.4,4.11,39.35,1.82,3.01,42.22,1.02,-0.35,47.68,1.0,40,4.0,40,0.0,0.0,0.0
2017-02-11 18:00:00,4.14,41.21,1.93,3.86,39.87,1.97,3.32,42.46,1.17,-0.2,49.02,-1.0,55,6.0,45,0.0,0.0,0.0
2017-02-11 21:00:00,4.11,44.69,1.74,3.38,44.2,1.86,3.19,45.97,1.25,-0.26,52.75,-3.0,65,2.0,65,0.0,0.0,0.0
2017-02-12 12:00:00,5.42,43.5,2.43,4.69,44.6,1.97,4.14,48.57,1.17,4.32,41.58,5.0,45,-2.0,65,0.0,0.0,0.0
2017-02-12 15:00:00,7.37,37.36,3.69,5.79,39.47,2.2,5.3,41.58,1.63,2.61,43.19,6.0,55,2.0,45,0.0,0.0,0.0
2017-02-12 18:00:00,6.49,45.42,3.73,5.73,45.54,2.43,4.81,49.39,1.78,1.64,56.23,2.0,75,3.0,40,0.0,0.0,0.0
2017-02-12 21:00:00,6.0,48.14,3.31,4.47,50.67,2.39,3.71,54.09,1.55,-0.16,67.31,0.0,85,0.0,60,0.0,0.0,0.0
2017-02-13 12:00:00,4.72,51.25,3.04,4.26,52.38,2.2,3.83,55.92,1.4,5.09,46.46,2.0,40,-2.0,80,0.0,0.0,0.0
2017-02-13 15:00:00,6.49,53.45,3.46,6.12,54.55,2.62,5.85,56.62,1.82,6.15,53.39,3.0,40,5.0,40,0.0,0.0,0.0
2017-02-13 18:00:00,6.79,60.16,3.61,6.25,62.27,2.54,5.79,65.63,1.97,4.05,70.73,0.0,55,8.0,40,0.0,0.0,0.0
2017-02-13 21:00:00,6.43,66.3,3.57,5.67,70.27,2.74,4.93,74.97,2.01,2.43,84.62,-3.0,80,4.0,60,0.0,0.0,0.0
2017-02-14 12:00:00,8.26,35.81,5.48,7.04,37.52,3.35,6.67,40.38,2.74,6.46,34.28,6.0,45,2.0,70,0.0,0.0,0.0
2017-02-14 15:00:00,8.72,30.28,5.9,7.34,32.14,3.42,6.61,34.83,2.89,3.32,34.49,8.0,40,10.0,60,0.0,0.0,0.0
2017-02-14 18:00:00,7.83,32.78,5.63,6.86,32.45,3.73,6.06,35.44,3.15,2.55,41.67,4.0,60,11.0,65,0.0,0.0,0.0
2017-02-14 21:00:00,7.07,40.72,5.56,5.15,41.58,3.61,4.81,43.77,3.0,-0.1,52.08,1.0,80,9.0,75,0.0,0.0,0.0
2017-02-15 12:00:00,6.12,47.77,4.68,5.48,48.44,3.0,4.96,51.25,2.51,6.79,37.3,9.0,60,1.0,70,0.0,0.0,0.0
2017-02-15 15:00:00,8.69,38.0,5.33,7.86,41.61,3.38,7.47,44.51,3.15,6.73,43.35,11.0,60,3.0,50,0.0,0.0,0.0
2017-02-15 18:00:00,9.15,31.35,5.63,7.83,34.58,3.69,7.8,35.68,3.42,6.09,35.32,9.0,75,3.0,40,0.0,0.0,0.0
2017-02-15 21:00:00,8.08,39.13,5.56,6.15,43.89,3.73,5.7,46.31,3.19,1.79,56.14,9.0,80,0.0,45,0.0,0.0,0.0
2017-02-16 12:00:00,8.35,53.97,5.25,8.02,52.44,4.3,7.89,55.8,3.54,12.41,42.55,1.0,45,-3.0,40,0.0,0.0,0.0
2017-02-16 15:00:00,10.92,64.93,6.21,10.4,64.04,5.6,11.07,64.71,4.64,12.44,57.51,2.0,40,0.0,35,0.0,0.0,1.0
2017-02-16 18:00:00,11.62,68.01,6.05,10.76,68.93,6.32,11.59,69.47,4.87,12.2,68.25,-1.0,45,2.0,40,1.0,0.0,1.0
2017-02-16 21:00:00,11.8,76.28,6.17,11.22,78.08,7.16,11.59,79.46,5.63,11.16,78.72,-3.0,55,0.0,50,1.0,1.0,1.0
2017-02-17 12:00:00,6.64,39.04,6.13,7.13,37.97,6.74,6.55,39.99,5.98,3.22,40.11,1.0,35,-1.0,70,0.0,0.0,0.0
2017-02-17 15:00:00,6.43,35.07,5.94,7.1,33.91,6.7,6.15,37.73,5.79,1.91,42.19,2.0,40,6.0,45,0.0,0.0,0.0
2017-02-17 18:00:00,5.7,35.81,5.48,6.21,33.52,6.55,5.57,35.78,5.67,1.09,43.1,1.0,55,7.0,55,0.0,0.0,0.0
2017-02-17 21:00:00,4.81,45.09,5.22,4.66,42.22,6.28,4.44,44.66,5.41,-0.38,54.79,-1.0,65,7.0,65,0.0,0.0,0.0
2017-02-18 12:00:00,5.42,32.63,4.18,5.79,29.55,5.22,4.81,33.3,4.45,2.58,34.43,5.0,50,-3.0,65,0.0,0.0,0.0
2017-02-18 15:00:00,5.97,27.99,4.6,6.7,27.38,5.25,5.39,31.26,4.49,1.54,31.62,7.0,55,-2.0,50,0.0,0.0,0.0
2017-02-18 18:00:00,5.97,41.54,4.53,6.4,37.67,5.14,5.36,40.63,4.53,1.64,49.02,7.0,65,-1.0,45,0.0,0.0,0.0
2017-02-18 21:00:00,5.18,43.1,4.41,4.69,41.58,4.83,4.08,44.38,3.88,-0.59,57.88,7.0,80,-2.0,50,0.0,0.0,0.0
2017-02-19 12:00:00,6.34,43.32,4.26,6.12,42.06,4.07,5.54,45.12,3.65,7.16,34.92,-2.0,55,-5.0,60,0.0,0.0,0.0
2017-02-19 15:00:00,8.23,46.61,4.87,7.83,48.5,4.38,7.59,51.25,3.88,7.22,51.47,-1.0,45,1.0,35,0.0,0.0,0.0
2017-02-19 18:00:00,8.63,51.65,5.18,8.41,54.67,4.68,7.83,55.92,4.15,6.64,70.85,-2.0,45,5.0,35,0.0,0.0,0.0
2017-02-19 21:00:00,8.53,70.05,4.87,7.83,74.48,5.06,7.41,77.26,4.11,5.79,85.13,-3.0,55,2.0,60,0.0,0.0,1.0
2017-02-20 12:00:00,4.29,42.58,4.34,5.15,39.32,5.25,4.78,41.15,4.38,1.15,44.47,1.0,35,0.0,80,0.0,0.0,0.0
2017-02-20 15:00:00,4.54,38.4,4.07,5.67,34.46,5.33,4.57,40.72,4.45,-0.16,47.34,4.0,35,2.0,90,0.0,0.0,0.0
2017-02-20 18:00:00,3.32,40.51,3.57,4.81,36.63,5.25,4.26,38.61,4.41,-0.84,49.05,1.0,60,3.0,90,0.0,0.0,0.0
2017-02-20 21:00:00,3.47,36.87,3.73,3.99,34.4,5.02,3.16,38.16,4.07,-2.03,48.44,-2.0,75,3.0,90,0.0,0.0,0.0
2017-02-21 12:00:00,6.12,31.5,4.15,4.81,33.27,4.03,3.71,37.97,3.08,2.46,37.61,2.0,95,0.0,70,0.0,0.0,0.0
2017-02-21 15:00:00,8.26,26.71,4.91,6.95,28.3,4.22,5.76,33.3,3.46,2.61,37.36,2.0,90,2.0,45,0.0,0.0,0.0
2017-02-21 18:00:00,8.44,34.07,4.87,6.7,39.47,4.3,5.7,43.38,3.61,2.0,55.19,3.0,95,1.0,45,0.0,0.0,0.0
2017-02-21 21:00:00,7.28,41.88,4.87,5.21,47.74,4.18,4.63,50.12,3.42,1.06,58.09,2.0,90,0.0,50,0.0,0.0,0.0
2017-02-22 12:00:00,6.92,65.69,4.68,5.15,74.63,3.96,4.9,74.54,3.38,2.46,87.09,1.0,50,-3.0,55,0.0,0.0,0.0
2017-02-22 15:00:00,7.56,69.69,4.83,5.67,79.43,3.96,5.24,82.84,3.5,3.04,90.17,1.0,45,2.0,40,0.0,0.0,1.0
2017-02-22 18:00:00,7.68,70.05,4.99,5.7,79.49,4.03,5.36,81.75,3.5,2.58,91.3,0.0,50,5.0,40,0.0,0.0,0.0
2017-02-22 21:00:00,6.7,69.81,5.14,5.88,76.31,4.15,5.48,78.91,3.73,2.61,85.65,-2.0,60,3.0,55,0.0,0.0,0.0
2017-02-23 12:00:00,5.63,41.7,4.72,6.43,39.01,4.49,5.73,41.88,3.8,3.56,41.58,3.0,40,1.0,85,0.0,0.0,0.0
